report_date,total_pounds
2017-10-10,5760
2017-10-09,6080
2017-10-06,29870
2017-10-05,4169
2017-10-04,16513
2017-10-03,13882
2017-10-02,8898
2017-09-29,
2017-09-28,5683
2017-09-27,8574
2017-09-26,4651
2017-09-25,41739
2017-09-22,66595
2017-09-21,
2017-09-20,10963
2017-09-19,7956
2017-09-18,4898
2017-09-15,4663
2017-09-14,6134
2017-09-13,19399
2017-09-12,
2017-09-11,27659
2017-09-08,14433
2017-09-07,63949
2017-09-06,7088
2017-09-05,40391
2017-09-01,35315
2017-08-31,2512
2017-08-30,8642
2017-08-29,
2017-08-28,5883
2017-08-25,11873
2017-08-24,2051
2017-08-23,21420
2017-08-22,
2017-08-21,45734
2017-08-18,26597
2017-08-17,26521
2017-08-16,8021
2017-08-15,4589
2017-08-14,7813
2017-08-11,10763
2017-08-10,
2017-08-09,9811
2017-08-08,2008
2017-08-07,6053
2017-08-04,4514
2017-08-03,2286
2017-08-02,8148
2017-08-01,2391
2017-07-31,7318
2017-07-28,87614
2017-07-27,
2017-07-26,8760
2017-07-25,2276
2017-07-24,3925
2017-07-21,9440
2017-07-20,19663
2017-07-19,6296
2017-07-18,
2017-07-17,16828
2017-07-14,
2017-07-13,1446
2017-07-12,8098
2017-07-11,
2017-07-10,7093
2017-07-07,8795
2017-07-06,15091
2017-07-05,8333
2017-07-03,2016
2017-06-30,1618
2017-06-29,5159
2017-06-28,7594
2017-06-27,
2017-06-26,6024
2017-06-23,6032
2017-06-22,2349
2017-06-21,8108
2017-06-20,7942
2017-06-19,6912
2017-06-16,
2017-06-15,5741
2017-06-14,10803
2017-06-13,16661
2017-06-12,2619
2017-06-09,9370
2017-06-08,3132
2017-06-07,9429
2017-06-06,
2017-06-05,1915
2017-06-02,6617
2017-06-01,15571
2017-05-31,9921
2017-05-30,
2017-05-26,8462
2017-05-25,6561
2017-05-24,6974
2017-05-23,
2017-05-22,3262
2017-05-19,15476
2017-05-18,4962
2017-05-17,5695
2017-05-16,
2017-05-15,3389
2017-05-12,
2017-05-11,3511
2017-05-10,8129
2017-05-09,2423
2017-05-08,2597
2017-05-05,
2017-05-04,15945
2017-05-03,7669
2017-05-02,
2017-05-01,6462
2017-04-28,8552
2017-04-27,4966
2017-04-26,5958
2017-04-25,1891
2017-04-24,15000
2017-04-21,
2017-04-20,2919
2017-04-19,11891
2017-04-18,11141
2017-04-17,8762
2017-04-14,62562
2017-04-13,2429
2017-04-12,5347
2017-04-11,13378
2017-04-10,4545
2017-04-07,4105
2017-04-06,
2017-04-05,5921
2017-04-04,1881
2017-04-03,3555
2017-03-31,5164
2017-03-30,
2017-03-29,3628
2017-03-28,13545
2017-03-27,3977
2017-03-24,5520
2017-03-23,8536
2017-03-22,1864
2017-03-21,2716
2017-03-20,9197
2017-03-17,4494
2017-03-16,2461
2017-03-15,3099
2017-03-14,4700
2017-03-13,11928
2017-03-10,5039
2017-03-09,
2017-03-08,27628
2017-03-07,22796
2017-03-06,30782
2017-03-03,153948
2017-03-02,2470
2017-03-01,14231
2017-02-28,
2017-02-28,
2017-02-27,24574
2017-02-24,
2017-02-23,
2017-02-22,32767
2017-02-21,1580
2017-02-20,13300
2017-02-17,5109
2017-02-16,10655
2017-02-15,7992
2017-02-14,2192
2017-02-13,1159
2017-02-10,9294
2017-02-09,3696
2017-02-08,61448
2017-02-07,24210
2017-02-06,2160
2017-02-03,4972
2017-02-02,4497
2017-02-01,162949
2017-01-31,5437
2017-01-30,4899
2017-01-27,6066
2017-01-26,10868
2017-01-25,19747
2017-01-24,53305
2017-01-23,273259
2017-01-20,4554
2017-01-19,3700
2017-01-18,55231
2017-01-17,15178
2017-01-16,5210
2017-01-13,145515
2017-01-12,
2017-01-11,8474
2017-01-10,7105
2017-01-09,44166
2017-01-06,3781
2017-01-05,4567
2017-01-04,6159
2017-01-03,5709
2016-12-30,11240
2016-12-29,6725
2016-12-28,7643
2016-12-27,
2016-12-23,
2016-12-22,3768
2016-12-21,7453
2016-12-20,
2016-12-19,10268
2016-12-16,8016
2016-12-15,3052
2016-12-14,9939
2016-12-13,
2016-12-12,6712
2016-12-09,5932
2016-12-08,7101
2016-12-07,5036
2016-12-06,
2016-12-05,
2016-12-02,
2016-12-01,
2016-11-30,3666
2016-11-29,3695
2016-11-28,3790
2016-11-25,3348
2016-11-23,11054
2016-11-22,42688
2016-11-21,3689
2016-11-18,9721
2016-11-17,10557
2016-11-16,11814
2016-11-15,85156
2016-11-14,4157
2016-11-11,8889
2016-11-10,3450
2016-11-09,4802
2016-11-08,
2016-11-07,3167
2016-11-04,3816
2016-11-03,2631
2016-11-02,4538
2016-11-01,
2016-10-31,6911
2016-10-28,
2016-10-27,8208
2016-10-26,15357
2016-10-25,12601
2016-10-24,4089
2016-10-21,13800
2016-10-20,27122
2016-10-19,33270
2016-10-18,3016
2016-10-17,10801
2016-10-14,3430
2016-10-13,11715
2016-10-12,7642
2016-10-11,4080
2016-10-10,5745
2016-10-07,14580
2016-10-06,23572
2016-10-05,62530
2016-10-04,
2016-10-03,3761
2016-09-30,2924
2016-09-29,10729
2016-09-28,5982
2016-09-27,2628
2016-09-26,19705
2016-09-23,
2016-09-22,11962
2016-09-21,7495
2016-09-20,4707
2016-09-19,4065
2016-09-16,7212
2016-09-15,4672
2016-09-14,9994
2016-09-13,2915
2016-09-12,4571
2016-09-09,2450
2016-09-08,5854
2016-09-07,25726
2016-09-06,4575
2016-09-02,4273
2016-09-01,1856
2016-08-31,17338
2016-08-30,5062
2016-08-29,
2016-08-26,7202
2016-08-25,7000
2016-08-24,11754
2016-08-23,2307
2016-08-22,15025
2016-08-19,
2016-08-18,3593
2016-08-17,11586
2016-08-16,3536
2016-08-15,5309
2016-08-12,3042
2016-08-11,2411
2016-08-10,12045
2016-08-09,17373
2016-08-08,5220
2016-08-05,7298
2016-08-04,34621
2016-08-03,7669
2016-08-02,4462
2016-08-01,3164
2016-07-29,50475
2016-07-28,15244
2016-07-27,15824
2016-07-26,12993
2016-07-25,4620
2016-07-22,
2016-07-21,
2016-07-20,2840
2016-07-19,12714
2016-07-18,3021
2016-07-15,25672
2016-07-14,1032
2016-07-13,4352
2016-07-12,2038
2016-07-11,1033
2016-07-08,15360
2016-07-07,35860
2016-07-06,7255
2016-07-05,6364
2016-07-01,46809
2016-06-30,1501
2016-06-29,36950
2016-06-28,8388
2016-06-27,7187
2016-06-24,10674
2016-06-23,3292
2016-06-22,7054
2016-06-21,15563
2016-06-20,10897
2016-06-17,11636
2016-06-16,
2016-06-15,2925
2016-06-14,6850
2016-06-13,129298
2016-06-10,3176
2016-06-09,1929
2016-06-08,2780
2016-06-07,5306
2016-06-06,5514
2016-06-03,8353
2016-06-02,11182
2016-06-01,11122
2016-05-31,8662
2016-05-27,
2016-05-26,1158
2016-05-25,20409
2016-05-24,2984
2016-05-23,6175
2016-05-20,
2016-05-19,
2016-05-18,8023
2016-05-17,2798
2016-05-16,8537
2016-05-13,5281
2016-05-12,15007
2016-05-11,20046
2016-05-10,177398
2016-05-09,3576
2016-05-06,5490
2016-05-05,
2016-05-04,3985
2016-05-03,
2016-05-02,3018
2016-04-29,4273
2016-04-28,6392
2016-04-27,5545
2016-04-26,4212
2016-04-25,3201
2016-04-22,3492
2016-04-21,5371
2016-04-20,4038
2016-04-19,8786
2016-04-18,30975
2016-04-15,3500
2016-04-14,1057
2016-04-13,20001
2016-04-12,
2016-04-11,63016
2016-04-08,3810
2016-04-07,5637
2016-04-06,4651
2016-04-05,3027
2016-04-04,
2016-04-01,5172
2016-03-31,3491
2016-03-30,84759
2016-03-29,5266
2016-03-28,2451
2016-03-25,
2016-03-24,8529
2016-03-23,6457
2016-03-22,1930
2016-03-21,3803
2016-03-18,5166
2016-03-17,5436
2016-03-16,9287
2016-03-15,2729
2016-03-14,5977
2016-03-11,20490
2016-03-10,3248
2016-03-09,14962
2016-03-08,6272
2016-03-07,4973
2016-03-04,3145
2016-03-03,5886
2016-03-02,10064
2016-03-01,1822
2016-02-29,3408
2016-02-26,6592
2016-02-25,3535
2016-02-24,14757
2016-02-23,6546
2016-02-22,5763
2016-02-19,
2016-02-18,4839
2016-02-17,12353
2016-02-16,1345
2016-02-15,6633
2016-02-12,2585
2016-02-11,5779
2016-02-10,5212
2016-02-09,3250
2016-02-08,2149
2016-02-05,
2016-02-04,45303
2016-02-03,3928
2016-02-02,4092
2016-02-01,32146
2016-01-29,27415
2016-01-28,3982
2016-01-27,26072
2016-01-26,9968
2016-01-25,8411
2016-01-22,12333
2016-01-21,10910
2016-01-20,1484
2016-01-19,3073
2016-01-18,8364
2016-01-15,4871
2016-01-14,2691
2016-01-13,5403
2016-01-12,2086
2016-01-11,26577
2016-01-08,2791
2016-01-07,13985
2016-01-06,6004
2016-01-05,1341
2016-01-04,7925
